id,student_id,assessment_id,cycle,subject,level,score,assessed_at,updated_by,action,previous_data,created_at,updated_at
19717,2467,19382,endline,math,Nothing,3,2025-08-04,59,created,,2025-09-04 09:38:16,2025-09-04 09:38:16
19718,2468,19383,baseline,khmer,Nothing,7,2024-10-04,60,created,,2025-09-04 09:38:17,2025-09-04 09:38:17
19719,2468,19384,baseline,math,Numbers,19,2025-01-04,60,created,,2025-09-04 09:38:17,2025-09-04 09:38:17
19720,2468,19385,midline,khmer,Paragraph,47,2025-04-04,60,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19721,2468,19386,midline,math,Numbers,24,2025-06-04,60,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19722,2468,19387,endline,khmer,Paragraph,47,2025-09-04,60,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19723,2468,19388,endline,math,Division,73,2025-07-04,60,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19724,2469,19389,baseline,khmer,Nothing,4,2025-03-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19725,2469,19390,baseline,math,Addition,35,2024-11-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19726,2469,19391,midline,khmer,Story,65,2025-03-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19727,2469,19392,midline,math,Multiplication,61,2025-05-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19728,2469,19393,endline,khmer,Words,29,2025-09-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19729,2469,19394,endline,math,Numbers,22,2025-07-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19730,2470,19395,baseline,khmer,Words,37,2025-03-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19731,2470,19396,baseline,math,Addition,28,2024-12-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19732,2470,19397,midline,khmer,Words,31,2025-05-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19733,2470,19398,midline,math,Subtraction,47,2025-03-04,59,created,,2025-09-04 09:38:18,2025-09-04 09:38:18
19734,2470,19402,endline,math,Addition,54,2025-08-04,59,created,,2025-09-04 09:39:23,2025-09-04 09:39:23
19735,2471,19403,baseline,khmer,Words,58,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19736,2471,19404,baseline,math,Addition,57,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19737,2471,19405,midline,khmer,Words,29,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19738,2471,19406,midline,math,Addition,59,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19739,2471,19407,endline,khmer,Words,59,2025-08-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19740,2471,19408,endline,math,Addition,38,2025-08-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19741,2472,19409,baseline,khmer,Words,28,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19742,2472,19410,baseline,math,Addition,60,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19743,2472,19411,midline,khmer,Words,41,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19744,2472,19412,midline,math,Addition,27,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19745,2472,19413,endline,khmer,Words,56,2025-08-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19746,2472,19414,endline,math,Addition,51,2025-08-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19747,2473,19415,baseline,khmer,Words,29,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19748,2473,19416,baseline,math,Addition,37,2025-01-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19749,2473,19417,midline,khmer,Words,30,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19750,2473,19418,midline,math,Addition,45,2025-05-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19751,2473,19419,endline,khmer,Words,52,2025-08-04,59,created,,2025-09-04 09:39:24,2025-09-04 09:39:24
19752,2473,19420,endline,math,Addition,32,2025-08-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19753,2474,19421,baseline,khmer,Words,44,2025-01-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19754,2474,19422,baseline,math,Addition,53,2025-01-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19755,2474,19423,midline,khmer,Words,34,2025-05-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19756,2474,19424,midline,math,Addition,34,2025-05-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19757,2474,19425,endline,khmer,Words,37,2025-08-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19758,2474,19426,endline,math,Addition,60,2025-08-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19759,2475,19427,baseline,khmer,Words,49,2025-01-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19760,2475,19428,baseline,math,Addition,49,2025-01-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19761,2475,19429,midline,khmer,Words,45,2025-05-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19762,2475,19430,midline,math,Addition,27,2025-05-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19763,2475,19431,endline,khmer,Words,39,2025-08-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19764,2475,19432,endline,math,Addition,26,2025-08-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19765,2476,19433,baseline,khmer,Words,30,2025-01-04,59,created,,2025-09-04 09:39:25,2025-09-04 09:39:25
19766,2476,19434,baseline,math,Addition,37,2025-01-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19767,2476,19435,midline,khmer,Words,39,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19768,2476,19436,midline,math,Addition,50,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19769,2476,19437,endline,khmer,Words,31,2025-08-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19770,2476,19438,endline,math,Addition,29,2025-08-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19771,2477,19439,baseline,khmer,Words,46,2025-01-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19772,2477,19440,baseline,math,Addition,30,2025-01-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19773,2477,19441,midline,khmer,Words,47,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19774,2477,19442,midline,math,Addition,31,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19775,2477,19443,endline,khmer,Words,50,2025-08-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19776,2477,19444,endline,math,Addition,60,2025-08-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19777,2478,19445,baseline,khmer,Words,50,2025-01-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19778,2478,19446,baseline,math,Addition,55,2025-01-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19779,2478,19447,midline,khmer,Words,45,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19780,2478,19448,midline,math,Addition,40,2025-05-04,59,created,,2025-09-04 09:39:26,2025-09-04 09:39:26
19781,2478,19449,endline,khmer,Words,37,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19782,2478,19450,endline,math,Addition,59,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19783,2479,19451,baseline,khmer,Words,26,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19784,2479,19452,baseline,math,Addition,43,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19785,2479,19453,midline,khmer,Words,55,2025-05-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19786,2479,19454,midline,math,Addition,44,2025-05-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19787,2479,19455,endline,khmer,Words,39,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19788,2479,19456,endline,math,Addition,41,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19789,2480,19457,baseline,khmer,Words,42,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19790,2480,19458,baseline,math,Addition,31,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19791,2480,19459,midline,khmer,Words,58,2025-05-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19792,2480,19460,midline,math,Addition,52,2025-05-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19793,2480,19461,endline,khmer,Words,28,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19794,2480,19462,endline,math,Addition,44,2025-08-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19795,2481,19463,baseline,khmer,Words,49,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19796,2481,19464,baseline,math,Addition,45,2025-01-04,59,created,,2025-09-04 09:39:27,2025-09-04 09:39:27
19797,2481,19465,midline,khmer,Words,25,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19798,2481,19466,midline,math,Addition,28,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19799,2481,19467,endline,khmer,Words,31,2025-08-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19800,2481,19468,endline,math,Addition,50,2025-08-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19801,2482,19469,baseline,khmer,Words,33,2025-01-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19802,2482,19470,baseline,math,Addition,48,2025-01-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19803,2482,19471,midline,khmer,Words,33,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19804,2482,19472,midline,math,Addition,59,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19805,2482,19473,endline,khmer,Words,52,2025-08-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19806,2482,19474,endline,math,Addition,33,2025-08-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19807,2483,19475,baseline,khmer,Words,51,2025-01-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19808,2483,19476,baseline,math,Addition,33,2025-01-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19809,2483,19477,midline,khmer,Words,31,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19810,2483,19478,midline,math,Addition,52,2025-05-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19811,2483,19479,endline,khmer,Words,41,2025-08-04,59,created,,2025-09-04 09:39:28,2025-09-04 09:39:28
19812,2483,19480,endline,math,Addition,34,2025-08-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19813,2484,19481,baseline,khmer,Words,50,2025-01-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19814,2484,19482,baseline,math,Addition,55,2025-01-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19815,2484,19483,midline,khmer,Words,58,2025-05-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19816,2484,19484,midline,math,Addition,46,2025-05-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19817,2484,19485,endline,khmer,Words,28,2025-08-04,59,created,,2025-09-04 09:39:29,2025-09-04 09:39:29
19818,2484,19486,endline,math,Addition,60,2025-08-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19819,2485,19487,baseline,khmer,Words,57,2025-01-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19820,2485,19488,baseline,math,Addition,46,2025-01-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19821,2485,19489,midline,khmer,Words,29,2025-05-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19822,2485,19490,midline,math,Addition,39,2025-05-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19823,2485,19491,endline,khmer,Words,37,2025-08-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19824,2485,19492,endline,math,Addition,55,2025-08-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19825,2486,19493,baseline,khmer,Words,36,2025-01-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19826,2486,19494,baseline,math,Addition,46,2025-01-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19827,2486,19495,midline,khmer,Words,34,2025-05-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19828,2486,19496,midline,math,Addition,47,2025-05-04,59,created,,2025-09-04 09:39:30,2025-09-04 09:39:30
19829,2486,19497,endline,khmer,Words,47,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19830,2486,19498,endline,math,Addition,27,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19831,2487,19499,baseline,khmer,Words,49,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19832,2487,19500,baseline,math,Addition,43,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19833,2487,19501,midline,khmer,Words,25,2025-05-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19834,2487,19502,midline,math,Addition,45,2025-05-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19835,2487,19503,endline,khmer,Words,37,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19836,2487,19504,endline,math,Addition,43,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19837,2488,19505,baseline,khmer,Words,26,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19838,2488,19506,baseline,math,Addition,27,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19839,2488,19507,midline,khmer,Words,39,2025-05-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19840,2488,19508,midline,math,Addition,27,2025-05-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19841,2488,19509,endline,khmer,Words,39,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19842,2488,19510,endline,math,Addition,47,2025-08-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19843,2489,19511,baseline,khmer,Words,30,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19844,2489,19512,baseline,math,Addition,29,2025-01-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19845,2489,19513,midline,khmer,Words,43,2025-05-04,59,created,,2025-09-04 09:39:31,2025-09-04 09:39:31
19846,2489,19514,midline,math,Addition,31,2025-05-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19847,2489,19515,endline,khmer,Words,44,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19848,2489,19516,endline,math,Addition,42,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19849,2490,19517,baseline,khmer,Words,57,2025-01-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19850,2490,19518,baseline,math,Addition,52,2025-01-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19851,2490,19519,midline,khmer,Words,25,2025-05-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19852,2490,19520,midline,math,Addition,60,2025-05-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19853,2490,19521,endline,khmer,Words,37,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19854,2490,19522,endline,math,Addition,29,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19855,2491,19523,baseline,khmer,Words,31,2025-01-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19856,2491,19524,baseline,math,Addition,47,2025-01-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19857,2491,19525,midline,khmer,Words,30,2025-05-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19858,2491,19526,midline,math,Addition,46,2025-05-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19859,2491,19527,endline,khmer,Words,59,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19860,2491,19528,endline,math,Addition,40,2025-08-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19861,2492,19529,baseline,khmer,Words,40,2025-01-04,59,created,,2025-09-04 09:39:32,2025-09-04 09:39:32
19862,2492,19530,baseline,math,Addition,28,2025-01-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19863,2492,19531,midline,khmer,Words,51,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19864,2492,19532,midline,math,Addition,56,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19865,2492,19533,endline,khmer,Words,57,2025-08-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19866,2492,19534,endline,math,Addition,60,2025-08-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19867,2493,19535,baseline,khmer,Words,35,2025-01-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19868,2493,19536,baseline,math,Addition,53,2025-01-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19869,2493,19537,midline,khmer,Words,44,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19870,2493,19538,midline,math,Addition,35,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19871,2493,19539,endline,khmer,Words,35,2025-08-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19872,2493,19540,endline,math,Addition,42,2025-08-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19873,2494,19541,baseline,khmer,Words,45,2025-01-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19874,2494,19542,baseline,math,Addition,52,2025-01-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19875,2494,19543,midline,khmer,Words,54,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19876,2494,19544,midline,math,Addition,35,2025-05-04,59,created,,2025-09-04 09:39:33,2025-09-04 09:39:33
19877,2494,19545,endline,khmer,Words,52,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19878,2494,19546,endline,math,Addition,55,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19879,2495,19547,baseline,khmer,Words,29,2025-01-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19880,2495,19548,baseline,math,Addition,57,2025-01-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19881,2495,19549,midline,khmer,Words,37,2025-05-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19882,2495,19550,midline,math,Addition,29,2025-05-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19883,2495,19551,endline,khmer,Words,58,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19884,2495,19552,endline,math,Addition,59,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19885,2496,19553,baseline,khmer,Words,43,2025-01-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19886,2496,19554,baseline,math,Addition,40,2025-01-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19887,2496,19555,midline,khmer,Words,54,2025-05-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19888,2496,19556,midline,math,Addition,28,2025-05-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19889,2496,19557,endline,khmer,Words,54,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19890,2496,19558,endline,math,Addition,51,2025-08-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19891,2497,19559,baseline,khmer,Words,34,2025-01-04,59,created,,2025-09-04 09:39:34,2025-09-04 09:39:34
19892,2497,19560,baseline,math,Addition,49,2025-01-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19893,2497,19561,midline,khmer,Words,28,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19894,2497,19562,midline,math,Addition,38,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19895,2497,19563,endline,khmer,Words,53,2025-08-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19896,2497,19564,endline,math,Addition,28,2025-08-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19897,2498,19565,baseline,khmer,Words,30,2025-01-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19898,2498,19566,baseline,math,Addition,41,2025-01-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19899,2498,19567,midline,khmer,Words,25,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19900,2498,19568,midline,math,Addition,60,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19901,2498,19569,endline,khmer,Words,33,2025-08-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19902,2498,19570,endline,math,Addition,57,2025-08-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19903,2499,19571,baseline,khmer,Words,49,2025-01-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19904,2499,19572,baseline,math,Addition,42,2025-01-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19905,2499,19573,midline,khmer,Words,38,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19906,2499,19574,midline,math,Addition,58,2025-05-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19907,2499,19575,endline,khmer,Words,41,2025-08-04,59,created,,2025-09-04 09:39:35,2025-09-04 09:39:35
19908,2499,19576,endline,math,Addition,49,2025-08-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19909,2500,19577,baseline,khmer,Words,33,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19910,2500,19578,baseline,math,Addition,30,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19911,2500,19579,midline,khmer,Words,29,2025-05-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19912,2500,19580,midline,math,Addition,26,2025-05-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19913,2500,19581,endline,khmer,Words,36,2025-08-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19914,2500,19582,endline,math,Addition,57,2025-08-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19915,2501,19583,baseline,khmer,Words,26,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19916,2501,19584,baseline,math,Addition,55,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19917,2501,19585,midline,khmer,Words,27,2025-05-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19918,2501,19586,midline,math,Addition,28,2025-05-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19919,2501,19587,endline,khmer,Words,57,2025-08-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19920,2501,19588,endline,math,Addition,37,2025-08-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19921,2502,19589,baseline,khmer,Words,39,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19922,2502,19590,baseline,math,Addition,57,2025-01-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19923,2502,19591,midline,khmer,Words,39,2025-05-04,59,created,,2025-09-04 09:39:36,2025-09-04 09:39:36
19924,2502,19592,midline,math,Addition,54,2025-05-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19925,2502,19593,endline,khmer,Words,32,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19926,2502,19594,endline,math,Addition,43,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19927,2503,19595,baseline,khmer,Words,38,2025-01-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19928,2503,19596,baseline,math,Addition,28,2025-01-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19929,2503,19597,midline,khmer,Words,36,2025-05-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19930,2503,19598,midline,math,Addition,35,2025-05-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19931,2503,19599,endline,khmer,Words,28,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19932,2503,19600,endline,math,Addition,29,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19933,2504,19601,baseline,khmer,Words,46,2025-01-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19934,2504,19602,baseline,math,Addition,35,2025-01-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19935,2504,19603,midline,khmer,Words,57,2025-05-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19936,2504,19604,midline,math,Addition,43,2025-05-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19937,2504,19605,endline,khmer,Words,58,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19938,2504,19606,endline,math,Addition,45,2025-08-04,59,created,,2025-09-04 09:39:37,2025-09-04 09:39:37
19939,2859,19607,baseline,khmer,Words,37,2025-01-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19940,2859,19608,baseline,math,Addition,28,2025-01-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19941,2859,19609,midline,khmer,Words,25,2025-05-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19942,2859,19610,midline,math,Addition,36,2025-05-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19943,2859,19611,endline,khmer,Words,31,2025-08-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19944,2859,19612,endline,math,Addition,39,2025-08-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19945,2860,19613,baseline,khmer,Words,47,2025-01-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19946,2860,19614,baseline,math,Addition,47,2025-01-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19947,2860,19615,midline,khmer,Words,37,2025-05-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19948,2860,19616,midline,math,Addition,31,2025-05-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19949,2860,19617,endline,khmer,Words,45,2025-08-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19950,2860,19618,endline,math,Addition,34,2025-08-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19951,2861,19619,baseline,khmer,Words,43,2025-01-04,69,created,,2025-09-04 09:39:39,2025-09-04 09:39:39
19952,2861,19620,baseline,math,Addition,42,2025-01-04,69,created,,2025-09-04 09:39:40,2025-09-04 09:39:40
